"Name","entity_name","entity_removal_rate","number_of_removal_annotations","number_of_removal_surfaceforms","entity_removal_method","current_iteration","iteration_time","test_f1","per_gpu_train_batch_size","best_dev_f1","State","Notes","User","Tags","Created","Runtime","Sweep","adam_epsilon","cache_dir","cache_dir_name","config_name","data_dir","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","eval_batch_size","evaluate_during_training","fp16","fp16_opt_level","gradient_accumulation_steps","integration_method","label_index","labels","learning_rate","lexicon","lexicon_embeds_size","load_big_file","local_rank","logging_steps","max_grad_norm","max_seq_length","max_steps","model_name_or_path","model_type","n_gpu","no_cuda","not_use_best_model","num_train_epochs","number_of_annotations","output_dir","overwrite_cache","overwrite_output_dir","per_gpu_eval_batch_size","pos","pos_embeds_size","project_name","removal_rate","save_steps","seed","separator","server_ip","server_port","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","visible_device","warmup_steps","weight_decay","whether_integrate_lexicon","whether_integrate_pos","write_examples_to_file","best_dev_precision","best_dev_recall","dev_f1","dev_precision","dev_recall","epoch","eval_loss","loss","lr","test_precision","test_recall","train instances","removal_method","train_batch_size"
"crimson-leaf-358","CellLine","0.4","1000","676","remove_annotations_randomly","4","5","0.5084598698481563","48","0.5921375921375921","finished","-","possible961","","2022-10-15T13:11:34.000Z","5500","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.6620879120879121","0.5355555555555556","0.5875862068965517","0.7745454545454545","0.4733333333333334","19","0.10677986556575413","4.235501182847656e-8","0","0.5528301886792453","0.4706827309236948","12592","None","48"
"exalted-resonance-495","Gene","0.4","32792","2845","remove_surfaceforms_randomly","3","4","0.5869321328656433","48","0.5904855723843533","finished","-","possible961","","2022-10-16T11:00:50.000Z","32767","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7205970747345222","0.500173840483972","0.5840213493453423","0.7294031871680033","0.4869619637021069","19","0.48652551213070505","0.000001257513090968132","0","0.7316080152942009","0.4900286927035166","74905","None","48"
"noble-shape-225","Chemical","0.4","45832","16534","remove_annotations_randomly","0","4","0.8357318837745884","48","0.8292418119307557","finished","-","possible961","","2022-10-15T08:43:34.000Z","48491","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8740542946150422","0.7888002754030639","0.6711575961708917","0.8783407572383074","0.5430604165471341","19","0.18780422158891985","0.00000526692671701312","0","0.8872765771937473","0.7898471716593055","99037","None",""
"misty-pond-334","Species","0.4","2100","111","remove_surfaceforms_randomly","3","5","0.5385964912280702","48","0.6010362694300518","finished","-","possible961","","2022-10-15T12:37:48.000Z","6634","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.7518518518518519","0.5006165228113441","0.597752808988764","0.7614503816793893","0.4919852034525277","19","0.123747193732872","2.674609504538239e-9","0","0.7274881516587678","0.4275766016713092","15195","None","48"
"glad-sky-212","CellLine","0.4","1000","673","remove_annotations_randomly","1","5","0.5571565802113353","48","0.6214099216710182","finished","-","possible961","","2022-10-15T08:35:38.000Z","5603","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7531645569620253","0.5288888888888889","0.6139657444005271","0.7540453074433657","0.5177777777777778","19","0.1278694737702608","8.313757462019567e-9","0","0.6929510155316607","0.46586345381526106","12592","None","48"
"fiery-paper-101","Gene","0.4","33121","15224","remove_annotations_randomly","0","4","0.7283739827266041","48","0.7267638399185782","finished","-","possible961","","2022-10-15T06:56:13.000Z","32682","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7613861386138614","0.6951533273068632","0.6045617631983599","0.783634149042188","0.49210764202767543","19","0.3293125959667536","0.000003541981428861618","0","0.7676263528422822","0.6929406464157833","74905","None",""
"denim-sun-186","Chemical","0.4","45374","1973","remove_surfaceforms_randomly","0","1","0.6774410916212177","48","0.6790490341753344","finished","-","possible961","","2022-10-15T07:15:13.000Z","45721","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/chemical.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.7769236455022545","0.6030753342130931","0.6580071423569778","0.8440671876403485","0.5391588731424637","19","0.3087881642597667","1.6815674825920722e-8","0","0.7872507035360333","0.594515181194907","99037","None",""
"elated-dew-37","Chemical","0.4","45832","16646","remove_annotations_randomly","0","5","0.7915312093628087","48","0.7849082771228645","finished","-","possible961","","2022-10-14T19:20:22.000Z","31961","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.4","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8708820032174582","0.7143840725228068","0.6791102925550754","0.8872744099953725","0.5500602444202192","19","0.19168794875931455","8.349621668457985e-7","0","0.8789909519619125","0.7199009480161883","99037","None",""
"icy-galaxy-27","Gene","0.5","41402","17741","remove_annotations_randomly","0","5","0.5373831048594147","48","0.531939077062969","finished","-","possible961","","2022-10-14T19:19:16.000Z","34646","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7683215130023641","0.4067867324942633","0.4778143770587096","0.7874820373622864","0.3429525067797789","19","0.3985975814505654","0.0000011174026876688005","0","0.7814989138305576","0.4094757060539233","74905","None",""
"swift-forest-289","Species","0.5","2623","192","remove_surfaceforms_randomly","2","5","0.4828385899814472","48","0.5273311897106109","finished","-","possible961","","2022-10-15T10:49:21.000Z","6641","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.7575057736720554","0.40443896424167697","0.5028203062046736","0.7255813953488373","0.3847102342786683","19","0.13712132871872293","2.7718192541215103e-9","0","0.7229166666666667","0.36246518105849584","15195","None","48"
"misunderstood-pyramid-420","Gene","0.5","40992","4550","remove_surfaceforms_randomly","1","4","0.52726028438902","48","0.5209428671573781","finished","-","possible961","","2022-10-15T16:24:13.000Z","33908","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7041336018003079","0.41339267088519577","0.5209428671573781","0.7041336018003079","0.41339267088519577","19","0.5253889086648349","9.34652562136762e-9","0","0.7350322252374492","0.41106447558748904","74905","None","48"
"wobbly-pine-391","Species","0.5","2645","996","remove_annotations_randomly","4","5","0.7027237354085604","48","0.7760210803689065","finished","-","possible961","","2022-10-15T14:30:42.000Z","6701","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.8330975954738331","0.7262638717632552","0.6265432098765433","0.8371134020618557","0.5006165228113441","19","0.08623445393270769","8.997710538096726e-7","0","0.7962962962962963","0.6288300835654597","15195","None","48"
"sunny-silence-518","Chemical","0.5","57290","19138","remove_annotations_randomly","3","4","0.7258757348362516","48","0.7213178926765617","finished","-","possible961","","2022-10-16T18:49:43.000Z","43940","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8359292303039467","0.6343450570887601","0.5773791191869417","0.8773838773838774","0.430259911641517","19","0.25906022325069944","0.000002146710641682148","0","0.8462447091249139","0.6354850036035703","99037","None","48"
"scarlet-sea-210","CellLine","0.5","1250","810","remove_annotations_randomly","1","5","0.5140879881364311","48","0.5394190871369295","finished","-","possible961","","2022-10-15T08:35:03.000Z","5685","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7142857142857143","0.43333333333333335","0.523121387283237","0.7479338842975206","0.4022222222222222","19","0.1352467711660124","1.1237267244723625e-8","0","0.6683804627249358","0.41767068273092367","12592","None","48"
"astral-night-232","Species","0.5","2619","178","remove_surfaceforms_randomly","1","5","0.4972850678733032","48","0.5138339920948616","finished","-","possible961","","2022-10-15T08:56:34.000Z","6765","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.7158590308370044","0.4007398273736128","0.49589490968801314","0.742014742014742","0.3723797780517879","19","0.12080822827185868","9.967977348424028e-9","0","0.7099483204134367","0.3826601671309192","15195","None","48"
"likely-hill-439","Chemical","0.5","57290","19358","remove_annotations_randomly","1","4","0.7038368901585168","48","0.6902753185432073","finished","-","possible961","","2022-10-15T18:54:47.000Z","43356","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8740109020573237","0.5703712203798267","0.5739318383573276","0.8767688679245284","0.42658787079006255","19","0.26455517111004456","0.0000010631006211042404","0","0.8936618115612198","0.5805259364662835","99037","None","48"
"jumping-cosmos-496","Gene","0.5","40993","4567","remove_surfaceforms_randomly","3","4","0.5376781472684086","48","0.5340884527257793","finished","-","possible961","","2022-10-16T11:09:24.000Z","32488","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7059428571428571","0.4295250677977888","0.522958846102951","0.7150784077201447","0.4122105555941868","19","0.5524485580265514","1.8177839592681267e-9","0","0.7189249275477391","0.42941832064689006","74905","None","48"
"eternal-shape-361","CellLine","0.5","1250","810","remove_annotations_randomly","4","5","0.5355839416058394","48","0.565989847715736","finished","-","possible961","","2022-10-15T13:14:35.000Z","5381","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.6597633136094675","0.4955555555555556","0.5267857142857143","0.7972972972972973","0.3933333333333333","19","0.137620262535555","5.099921054352307e-9","0","0.6198521647307286","0.4714859437751004","12592","None","48"
"efficient-night-508","Gene","0.5","41402","17675","remove_annotations_randomly","2","4","0.5404747600782538","48","0.5345784273920692","finished","-","possible961","","2022-10-16T12:57:34.000Z","53709","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.7609812483945543","0.41200194701342047","0.48522716264651744","0.7995211492418196","0.3483067936861136","19","0.4189544618404542","0.000001446383539587259","0","0.7712564846566429","0.4159967750349766","74905","None","48"
"eager-monkey-195","Chemical","0.5","57290","19394","remove_annotations_randomly","0","1","0.829819092732632","48","0.8214617169373549","finished","-","possible961","","2022-10-15T07:45:55.000Z","47153","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/chemical.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.8305671221629229","0.81255378966091","0.608590715390127","0.8878741197183099","0.4629640254747834","19","0.2566648334397014","0.000005510197021067143","0","0.8460652148865077","0.8141851311145196","99037","None",""
"devout-river-321","CellLine","0.5","1250","810","remove_annotations_randomly","3","5","0.5180972078593588","48","0.504297994269341","finished","-","possible961","","2022-10-15T11:41:21.000Z","5592","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/CellLine/BIOES","dev_BIOES.txt","2001","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/CellLine/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","2500","outputs/English_Medical_NER/CellLine/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","6146","","train_BIOES.txt","12592","0","0","0","false","false","false","0.7096774193548387","0.39111111111111113","0.48549618320610693","0.775609756097561","0.35333333333333333","19","0.16031934179010843","7.910013664513826e-9","0","0.7271407837445574","0.40240963855421685","12592","None","48"
"decent-feather-227","Chemical","0.5","56752","3162","remove_surfaceforms_randomly","0","4","0.6034111185780826","48","0.6053078556263268","finished","-","possible961","","2022-10-15T08:43:35.000Z","48631","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Chemical/BIOES","dev_BIOES.txt","16201","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Chemical/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","114579","outputs/English_Medical_NER/Chemical/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","49766","","train_BIOES.txt","99037","0","0","0","false","false","false","0.7896777767519157","0.49073383441390783","0.5805097451274362","0.8370986920332937","0.4443169430259912","19","0.3827319651313082","1.5067697859194596e-8","0","0.8088404311496288","0.4811967549387393","99037","None",""
"ruby-water-392","Species","0.5","2622","195","remove_surfaceforms_randomly","4","5","0.5051546391752578","48","0.5074862096138693","finished","-","possible961","","2022-10-15T14:30:52.000Z","6605","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Species/BIOES","dev_BIOES.txt","2555","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Species/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","5290","outputs/English_Medical_NER/Species/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","7431","","train_BIOES.txt","15195","0","0","0","false","false","false","0.7030567685589519","0.3970406905055487","0.4891485809682804","0.7571059431524548","0.3612823674475955","19","0.1417451525145084","2.1124453724041814e-9","0","0.7088050314465408","0.3924094707520891","15195","None","48"
"solar-planet-466","Gene","0.5","40988","4436","remove_surfaceforms_randomly","2","4","0.5202515647568609","48","0.5223451520167262","finished","-","possible961","","2022-10-16T01:49:24.000Z","33597","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Gene/BIOES","dev_BIOES.txt","12620","cuda","false","true","false","true","true","false","96","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Gene/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","5000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","82803","outputs/English_Medical_NER/Gene/pubmedbert/remove_surfaceforms_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","36662","","train_BIOES.txt","74905","0","0","0","false","false","false","0.6990789320275155","0.41693901675822265","0.5122343275584926","0.715658140985652","0.3988596064251443","19","0.5610068454758654","8.875207044184208e-7","0","0.7116864940517844","0.4099736785942947","74905","None","48"
"bumbling-pond-158","Disease","0.5","7114","2762","remove_annotations_randomly","0","5","0.6915770468639612","48","0.7018509254627313","finished","-","possible961","","2022-10-15T07:03:55.000Z","7910","","1e-8","","pubmedbert-base-uncased","","/project/dinglia/NER/ner_incomplete_annotation/data/Disease/BIOES","dev_BIOES.txt","2754","cuda","false","true","false","true","true","false","","true","false","O1","1","None","1","/project/dinglia/NER/ner_incomplete_annotation/labels/English_Medical_NER/Disease/BIOES_labels.txt","0.00005","lexicon_map.txt","20","false","-1","1000","1","128","-1","pubmedbert-uncased","bert","1","false","false","20","14227","outputs/English_Medical_NER/Disease/pubmedbert/remove_annotations_randomly/0.5","false","true","96","pos_label.txt","20","pubmedbert_partial_medical_NER1","0","10000","42","	","","","sweep/species.json","None","0","test_BIOES.txt","8738","","train_BIOES.txt","16895","0","0","0","false","false","false","0.8441636582430806","0.6005993150684932","0.5980994969256568","0.8615136876006442","0.4580479452054795","19","0.25398204038883077","0.0000010942609515041112","0","0.8404884564014501","0.5874899973326221","16895","None",""
