"Name","test_f1","entity_name","Created","Runtime","overall_eer_weight","seed","entity_removal_rate","self_training_begin_step","self_training_loss_weight","prior_loss_weight","entity_ratio","State","Notes","User","Tags","Sweep","adam_beta1","adam_beta2","adam_epsilon","cache_dir","confidence_test","config_name","data_cahce_index","data_dir","dataset","dev_file","dev_instances","device","do_eval","do_lower_case","do_predict","do_remove_entity","do_train","eval_all_checkpoints","evaluate_during_training","evaluation_method","false_positive_rate","fp16","fp16_opt_level","gradient_accumulation_steps","label_index","label_map.0","label_map.1","label_map.2","label_map.3","label_map.4","label_map.5","labels","learning_rate","load_big_file","load_weak","local_rank","logging_steps","max_grad_norm","max_seq_length","model_name_or_path","model_type","mt","mt_alpha1","mt_alpha2","mt_avg","mt_beta","mt_class","mt_lambda","mt_loss_type","mt_rampup","mt_updatefreq","n_gpu","no_cuda","not_record_to_csv","num_train_epochs","number_of_annotations","number_of_removal_annotations","number_of_removal_surfaceforms","output_dir","overwrite_output_dir","per_gpu_eval_batch_size","per_gpu_train_batch_size","project_name","remove_labels_from_weak","rep_train_against_weak","save_steps","self_training_ensemble_label","self_training_hp_label","self_training_hp_label_category","self_training_label_mode","self_training_period","self_training_reinit","server_ip","server_port","shuffle_data","sweep_file","sweep_method","sweep_round","test_file","test_instances","tokenizer_name","train_file","train_instances","update_every_period","update_scheme","vat","vat_beta","vat_eps","vat_lambda","vat_loss_type","visible_device","vocab_dir","warmup_steps","weight_decay","whether_category_oriented","whether_self_training","write_examples_to_file","best_dev_f1","best_dev_precision","best_dev_recall","dev_eval_loss","dev_f1","dev_precision","dev_recall","epoch","lr","student_loss","test_eval_loss","test_precision","test_recall","train_loss","training/_tags/B-Chemical_f1","training/_tags/B-Chemical_precision","training/_tags/B-Chemical_recall","training/_tags/B-Disease_f1","training/_tags/B-Disease_precision","training/_tags/B-Disease_recall","training/_tags/B-Gene_f1","training/_tags/B-Gene_precision","training/_tags/B-Gene_recall","training/_tags/I-Chemical_f1","training/_tags/I-Chemical_precision","training/_tags/I-Chemical_recall","training/_tags/I-Disease_f1","training/_tags/I-Disease_precision","training/_tags/I-Disease_recall","training/_tags/I-Gene_f1","training/_tags/I-Gene_precision","training/_tags/I-Gene_recall","training/_tags/L-Chemical_f1","training/_tags/L-Chemical_precision","training/_tags/L-Chemical_recall","training/_tags/L-Disease_f1","training/_tags/L-Disease_precision","training/_tags/L-Disease_recall","training/_tags/L-Gene_f1","training/_tags/L-Gene_precision","training/_tags/L-Gene_recall","training/_tags/O_f1","training/_tags/O_precision","training/_tags/O_recall","training/_tags/U-Chemical_f1","training/_tags/U-Chemical_precision","training/_tags/U-Chemical_recall","training/_tags/U-Disease_f1","training/_tags/U-Disease_precision","training/_tags/U-Disease_recall","training/_tags/U-Gene_f1","training/_tags/U-Gene_precision","training/_tags/U-Gene_recall","training/_tags/__f1","training/_tags/__precision","training/_tags/__recall","training/f1-measure-Disease","training/f1-measure-overall","training/loss/marginal_nll","training/loss/prior_er_margin","training/loss/self_training_loss","training/precision-Disease","training/precision-overall","training/pred_entity_ratio","training/recall-Disease","training/recall-overall","training/self_training_entity_ratio","validation_loss","training/f1-measure-Chemical","training/f1-measure-Gene","training/precision-Chemical","training/precision-Gene","training/recall-Chemical","training/recall-Gene","entity_removal_method","entity_ratio_margin","training/_tags/B-Species_f1","training/_tags/B-Species_precision","training/_tags/B-Species_recall","training/_tags/I-Species_f1","training/_tags/I-Species_precision","training/_tags/I-Species_recall","training/_tags/L-Species_f1","training/_tags/L-Species_precision","training/_tags/L-Species_recall","training/_tags/U-Species_f1","training/_tags/U-Species_precision","training/_tags/U-Species_recall","training/f1-measure-Species","training/precision-Species","training/recall-Species","training/_tags/B-CellLine_f1","training/_tags/B-CellLine_precision","training/_tags/B-CellLine_recall","training/_tags/I-CellLine_f1","training/_tags/I-CellLine_precision","training/_tags/I-CellLine_recall","training/_tags/L-CellLine_f1","training/_tags/L-CellLine_precision","training/_tags/L-CellLine_recall","training/_tags/U-CellLine_f1","training/_tags/U-CellLine_precision","training/_tags/U-CellLine_recall","training/f1-measure-CellLine","training/precision-CellLine","training/recall-CellLine"
"clear-firebrand-389","0.7375340932932374","Disease","2023-03-16T09:10:51.000Z","3394","7","20","0.7","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","14227","9859","1464","output/Disease/remove_surfaceforms_randomly/0.7/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.748220640569395","0.7787037037037037","0.7200342465753424","4.300163529849849","0.7431645002241147","0.779868297271872","0.7097602739726028","12","0.000037735849056603776","0.257741939745855","3.994167617639843","0.775327157770916","0.7032542011202988","0.13959826476083254","","","","0.7777183055877686","0.6694474220275879","0.9277678728103638","","","","","","","0.7874497175216675","0.6728042960166931","0.9491912722587584","","","","","","","0.810398519039154","0.7028646469116211","0.9567797780036926","","","","0.8501290082931519","0.743746280670166","0.992024540901184","","","","0.7041758298873901","0.6672362685203552","0.7454451322555542","","","","0","0","0","0.7173737140214504","0.7173737140214504","1.2816944990719752","0.32617181747478935","0.01720938784943355","0.7123988817912947","0.7123988817912947","0.07425954413519956","0.7224185154752123","0.7224185154752123","0.0650708841320794","4.300163529849849","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pleasant-leaf-397","0.7362407691235894","Disease","2023-03-16T11:09:40.000Z","4374","7","40","0.7","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.7/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7464387464387463","0.7647058823529411","0.7290239726027398","4.913518642398656","0.7329409199912796","0.7467792092403376","0.7196061643835616","15","0.00003490566037735849","0.2199417722658268","5.011011357980395","0.7707117852975496","0.7047212590024007","0.36971022024647465","","","","0.8092092275619507","0.7138205170631409","0.9340238571166992","","","","","","","0.8268656730651855","0.7294349074363708","0.9543365836143494","","","","","","","0.8419499397277832","0.7495414018630981","0.9603480696678162","","","","0.8853347897529602","0.7988422513008118","0.99283105134964","","","","0.6848134398460388","0.6896872520446777","0.680008053779602","","","","0","0","0","0.7115174292588338","0.7115174292588338","1.4635341564469535","0.2968759275886593","0.012677823980631234","0.7255408885374212","0.7255408885374212","0.07262898007380353","0.6980257895866253","0.6980257895866253","0.06572482214598248","4.913518642398656","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ancient-puddle-410","0.8240412288334115","Disease","2023-03-16T16:24:37.000Z","3596","7","20","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","14227","11382","3714","output/Disease/remove_annotations_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8243243243243243","0.8133333333333334","0.8356164383561644","3.823473871852456","0.8227848101265822","0.8111480865224625","0.8347602739726028","12","0.000037735849056603776","0.18492091198070967","3.200002428650313","0.8270858524788391","0.821018938383569","0.13831313202041418","","","","0.7750615477561951","0.6666813492774963","0.9255202412605286","","","","","","","0.7724527716636658","0.667548656463623","0.9164754152297974","","","","","","","0.8002490997314453","0.693758487701416","0.945360004901886","","","","0.8512072563171387","0.743783712387085","0.9948988556861876","","","","0.7790638208389282","0.6776238083839417","0.9162218570709229","","","","0","0","0","0.8009320685716804","0.8009320685716804","0.8650677108094803","0.23948945135133945","0.0161257469199029","0.7731136343362516","0.7731136343362516","0.06811597440659481","0.8308271706381813","0.8308271706381813","0.06089198572540164","3.823473871852456","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"hearty-deluge-407","0.8202973928118957","Disease","2023-03-16T14:54:27.000Z","2526","7","0","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8135021097046414","0.8019966722129783","0.8253424657534246","3.6682241787198993","0.8134569764934224","0.8196436332029552","0.8073630136986302","9","0.000040566037735849064","0.22019467726588005","2.2456282102240235","0.8202426990265369","0.8203520938917045","0.12061341933163464","","","","0.698941707611084","0.5680094957351685","0.9083187580108644","","","","","","","0.7007214426994324","0.5745294690132141","0.8979508280754089","","","","","","","0.7283937335014343","0.5973910093307495","0.9329906702041626","","","","0.7833213210105896","0.6458823084831238","0.995063543319702","","","","0.724235475063324","0.5976882576942444","0.9187629222869872","","","","0","0","0","0.7864934835040325","0.7864934835040325","0.7111251973532555","0.25120372400517527","0.02795349038346019","0.7583852521976615","0.7583852521976615","0.06708695780945151","0.8167654763546118","0.8167654763546118","0.055307179711803885","3.6682241787198993","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true-mountain-412","0.8158998515841774","Disease","2023-03-16T17:24:39.000Z","2871","7","30","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8231657048639736","0.7937201907790143","0.8548801369863014","3.964871158363874","0.8","0.74943904263276","0.8578767123287672","10","0.00003962264150943397","0.24798391191809","2.7608743679761067","0.7903487935991999","0.8431581755134703","0.2309999639524582","","","","0.7384225726127625","0.6164219975471497","0.9206315875053406","","","","","","","0.7550656199455261","0.6460317969322205","0.9083765745162964","","","","","","","0.767314076423645","0.6467923521995544","0.9430373311042786","","","","0.8087983727455139","0.6811859607696533","0.995246410369873","","","","0.7600545287132263","0.6415342092514038","0.93229079246521","","","","0","0","0","0.7982043684238045","0.7982043684238045","0.670561543477729","0.24368772629440388","0.020174992073308647","0.7577738099248729","0.7577738099248729","0.06952586513921774","0.8431923826660669","0.8431923826660669","0.06227548226390737","3.964871158363874","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"vocal-shadow-409","0.8140144073346431","Disease","2023-03-16T15:36:43.000Z","2868","7","10","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8128140703517589","0.7954918032786885","0.8309075342465754","2.979675323903053","0.8047261009667025","0.8076757222940922","0.8017979452054794","10","0.00003962264150943397","0.22072164549212855","2.236842312055064","0.7996654657745754","0.82888770338757","0.20416891785868296","","","","0.7283123135566711","0.6062136292457581","0.9120001196861268","","","","","","","0.7448350191116333","0.6314965486526489","0.9077550768852234","","","","","","","0.7597784996032715","0.6390024423599243","0.93684983253479","","","","0.8118659853935242","0.6853801012039185","0.995603084564209","","","","0.7571606636047363","0.6436209082603455","0.91933935880661","","","","0","0","0","0.7951873020495333","0.7951873020495333","0.6701457324168543","0.2293274865778386","0.021993226289301365","0.7728752388366004","0.7728752388366004","0.06770218346441952","0.8188259109311741","0.8188259109311741","0.05901806595080683","2.979675323903053","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"restful-lion-414","0.8124759830920969","Disease","2023-03-16T18:12:35.000Z","2870","7","40","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8225641025641026","0.7896809767625049","0.858304794520548","3.4366820289333795","0.8108218063466232","0.7724806201550387","0.853167808219178","10","0.00003962264150943397","0.28748751079940293","2.6673683936607047","0.781542631838344","0.8459589223793011","0.5844449361919888","","","","0.74024897813797","0.614273190498352","0.9312257170677184","","","","","","","0.7645431756973267","0.6482393741607666","0.9317049980163574","","","","","","","0.7701534032821655","0.6465413570404053","0.9522051811218262","","","","0.8095706701278687","0.6827012300491333","0.9943564534187316","","","","0.7508805990219116","0.6343702673912048","0.9198169112205504","","","","0","0","0","0.7943165722379106","0.7943165722379106","0.7698979816556236","0.29776282914049934","0.01719796744008892","0.7526338746476983","0.7526338746476983","0.07426466396410512","0.8408869395711501","0.8408869395711501","0.06864397753906966","3.4366820289333795","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sage-dew-379","0.770016339869281","Disease","2023-03-16T02:21:20.000Z","5353","7","10","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7606670998483864","0.7698377904427882","0.7517123287671232","4.578408603182714","0.7537820653365489","0.7725842696629214","0.7358732876712328","17","0.00003207547169811321","0.18713533087177553","4.647386926546682","0.786509040333797","0.7542011202987463","0.11506665900827998","","","","0.8220090866088867","0.7414325475692749","0.9222345352172852","","","","","","","0.8347331881523132","0.7528122067451477","0.936660647392273","","","","","","","0.8503116369247437","0.7705933451652527","0.9484268426895142","","","","0.906416654586792","0.8326561450958252","0.9945152401924132","","","","0.7553558349609375","0.7986944913864136","0.7164784669876099","","","","0","0","0","0.7201987148504783","0.7201987148504783","1.4069441041492114","0.2190753600774651","0.013261012456048975","0.7549710128075218","0.7549710128075218","0.06835894627232994","0.6884884566442465","0.6884884566442465","0.06359691183755788","4.578408603182714","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"daily-blaze-380","0.7629175187457397","Disease","2023-03-16T03:50:38.000Z","3080","7","20","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","14227","11269","2067","output/Disease/remove_surfaceforms_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7627562145660707","0.7773333333333333","0.7487157534246576","4.8127996269944635","0.7495219885277246","0.7439898776887389","0.7551369863013698","11","0.00003867924528301887","0.2659389553655046","4.567868433471425","0.7802565532626883","0.7463323552947453","0.45700557178322976","","","","0.7552245855331421","0.6426004767417908","0.9157155752182008","","","","","","","0.7663151025772095","0.6463695168495178","0.9409196972846984","","","","","","","0.7858414053916931","0.6725014448165894","0.9451285600662231","","","","0.8328025937080383","0.7167332768440247","0.9937291145324708","","","","0.7318724393844604","0.7266935110092163","0.73712557554245","","","","0","0","0","0.725837686536753","0.725837686536753","1.1537736550406006","0.2802951908794273","0.018198090513504624","0.7469520364415863","0.7469520364415863","0.07113498652480364","0.7058842148577217","0.7058842148577217","0.06322628532527001","4.8127996269944635","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"treasured-vortex-382","0.7382722725429228","Disease","2023-03-16T04:42:03.000Z","2046","7","30","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7435404655135597","0.7417980400511291","0.745291095890411","3.98899232591696","0.7399500340676811","0.7880986937590712","0.697345890410959","8","0.00004150943396226415","0.3038427676155959","3.79273065372051","0.7484923245614035","0.7283275540144039","0.21782525639177447","","","","0.6887065172195435","0.5513036251068115","0.9173368215560912","","","","","","","0.7178404927253723","0.5801751613616943","0.941161572933197","","","","","","","0.7183004021644592","0.5788847804069519","0.9461715817451476","","","","0.7402099370956421","0.5898902416229248","0.9933391213417052","","","","0.6065208315849304","0.559903085231781","0.6616065502166748","","","","0","0","0","0.7022371535465638","0.7022371535465638","0.893490780042751","0.3197795560393267","0.02649358555413129","0.7220966019722379","0.7220966019722379","0.07371146514406908","0.6834408346461374","0.6834408346461374","0.0630902323246301","3.98899232591696","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"kind-yogurt-383","0.720732317814489","Disease","2023-03-16T05:16:15.000Z","5024","7","40","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7348041422782531","0.7749287749287749","0.6986301369863014","6.01355364947865","0.7309397163120569","0.7578125","0.7059075342465754","16","0.0000330188679245283","0.20510651876760336","5.382973728411754","0.7770239013107171","0.6720458789010403","0.32354419910067933","","","","0.8083982467651367","0.7162797451019287","0.9277077317237854","","","","","","","0.827556312084198","0.7329786419868469","0.9501570463180542","","","","","","","0.842220664024353","0.7531848549842834","0.9551287293434144","","","","0.8998230695724487","0.8224930167198181","0.993203103542328","","","","0.6650831699371338","0.7572917938232422","0.5928919911384583","","","","0","0","0","0.682559609357364","0.682559609357364","1.5852342029741786","0.254369080149071","0.011154545343454477","0.7245115518223758","0.7245115518223758","0.06978309082402111","0.6452000982077093","0.6452000982077093","0.06437057145714209","6.01355364947865","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"glowing-sponge-377","0.7168167295962824","Disease","2023-03-16T01:30:38.000Z","3037","7","0","0.8","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_surfaceforms_randomly/0.8/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.7211228716060746","0.7796019900497513","0.670804794520548","4.726084120055812","0.715432240311855","0.7703703703703704","0.6678082191780822","11","0.00003867924528301887","0.24672953636437","4.822657970218189","0.7867389225374561","0.6583088823686316","0.2561564317532826","","","","0.7249070405960083","0.6031686663627625","0.9082128405570984","","","","","","","0.7515105605125427","0.6256287693977356","0.9408093690872192","","","","","","","0.7624015212059021","0.6412088871002197","0.9400835037231444","","","","0.8321555256843567","0.7172165513038635","0.990964412689209","","","","0.6095307469367981","0.604958176612854","0.6141729950904846","","","","0","0","0","0.6736273165411166","0.6736273165411166","1.4961555428652853","0.29319205983361557","0.021516618853133804","0.6827765585629522","0.6827765585629522","0.06867605668992646","0.6647200329186845","0.6647200329186845","0.05631536293844126","4.726084120055812","","","","","","","remove_surfaceforms_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"clean-frost-402","0.8127721335268504","Disease","2023-03-16T13:00:43.000Z","4636","7","30","0.9","500","5","10","0.01","finished","-","possible961","","","0.9","0.98","1e-8","","false","","pubmedbert-uncased","data/Disease","self","dev_BIOUL.txt","2754","cuda","false","false","false","false","true","false","true","seqeval","0","false","O1","1","1","_","O","B-Disease","I-Disease","U-Disease","L-Disease","labels/Disease.txt","0.00005","false","false","-1","100","1","128","pubmedbert-uncased","bert","0","0.99","0.995","exponential","10","kl","1","logits","300","1","1","false","false","50","","","","output/Disease/remove_annotations_randomly/0.9/begin500_period100_epoch50.0_LR5e-05","true","160","160","BOND_coca_partial13","false","1","10000","0","-1","-1","hard","100","0","","","false","sweep/sweep.json","None","0","test_BIOUL.txt","8738","","train_BIOUL.txt","16895","false","update_all","0","1","0.001","1","logits","0","data/Disease/pubmedbert-entity.vocab","0","0","false","false","false","0.8223670380491908","0.8079306071871127","0.8373287671232876","4.042240434998996","0.8165855722445525","0.8071936428272689","0.8261986301369864","15","0.00003490566037735849","0.1710704729257759","3.392169676727891","0.804177545691906","0.8215524139770606","0.08214547288107227","","","","0.8041083812713623","0.7206827998161316","0.9093769788742064","","","","","","","0.805822491645813","0.7471031546592712","0.8745593428611755","","","","","","","0.8263277411460876","0.7422821521759033","0.9318358302116394","","","","0.88498455286026","0.7958589196205139","0.9965892434120178","","","","0.8120445609092712","0.7264147400856018","0.9205604791641236","","","","0","0","0","0.8033815028901236","0.8033815028901236","0.9367009145068832","0.16742731143180778","0.01433159830599508","0.7936104608005482","0.7936104608005482","0.06377844300541684","0.8133961491192134","0.8133961491192134","0.05936915349822027","4.042240434998996","","","","","","","remove_annotations_randomly","0.05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
