entity_name,entity_removal_method,entity_removal_rate,number_of_annotations,number_of_surfaceforms,number_of_entity_annotations_after_removal,number_of_surfaceforms_after_removal,test_precision,test_recall,test_f1,seed,Model,erosion_rate,misguidance_rate
Disease,remove_surfaceforms_randomly,0.8,14227.0,4238.0,2956.0,2218.0,0.694430506773708,0.1845825553480928,0.2916447160467811,42,PubMedBERT,0.6575705910706153,0.0530529845462744
Gene,remove_annotations_randomly,0.8,82803.0,28109.0,16561.0,3883.0,0.8101788170563962,0.0977686087595741,0.1744815911976301,42,PubMedBERT,0.7752194069957893,0.015046343128773423
Species,remove_annotations_randomly,0.8,5290.0,1567.0,1058.0,192.0,0.759379042690815,0.2043871866295264,0.3220850480109739,42,PubMedBERT,0.5830900933996818,0.18951096170139597
Gene,remove_surfaceforms_randomly,0.8,82803.0,28109.0,17223.0,13757.0,0.646404109589041,0.1611296862772995,0.2579579750583679,42,PubMedBERT,0.6676787149533233,0.12178790119564174
Gene,remove_annotations_randomly,0.8,82803.0,28109.0,16561.0,3868.0,0.7973967176004527,0.1002347584833179,0.1780839231547017,42,PubMedBERT,0.7705786061643055,0.03497026423028405
Chemical,remove_annotations_randomly,0.8,114579.0,29908.0,22916.0,3911.0,0.8695207667731629,0.1257368839280764,0.2197035745422842,42,PubMedBERT,0.7501395625046868,-0.00628607610815237
Species,remove_annotations_randomly,0.8,5290.0,1567.0,1058.0,193.0,0.7063953488372093,0.1692200557103064,0.2730337078651685,42,PubMedBERT,0.6465826080789455,0.04390412871041641
Species,remove_surfaceforms_randomly,0.9,5290.0,1567.0,576.0,484.0,0.5758426966292135,0.0713788300835654,0.1270136307311028,42,PubMedBERT,0.8355923652709666,-0.18819896293884372
Chemical,remove_annotations_randomly,0.9,114579.0,29908.0,11458.0,1969.0,0.8721678321678321,0.0576201652098386,0.1080987380391069,42,PubMedBERT,0.877063456817157,0.08521558719207972
CellLine,remove_surfaceforms_randomly,0.9,2500.0,1419.0,272.0,262.0,0.0,0.0,0.0,42,PubMedBERT,1.0,
Gene,remove_surfaceforms_randomly,0.9,82803.0,28109.0,9023.0,8088.0,0.6439960139511709,0.0612980484219013,0.1119411064198332,42,PubMedBERT,0.8557888651181711,0.2557073837023607
Disease,remove_surfaceforms_randomly,0.9,14227.0,4238.0,1551.0,1296.0,0.6272493573264781,0.0650840224059749,0.1179313678105364,42,PubMedBERT,0.8615330011083822,-0.07222130145838852
Chemical,remove_annotations_randomly,0.9,114579.0,29908.0,11458.0,1959.0,0.8625799932637251,0.0473268900264261,0.0897305630496478,42,PubMedBERT,0.8979528767932231,-0.10204413347621069
Species,remove_surfaceforms_randomly,0.9,5290.0,1567.0,577.0,497.0,0.5492154065620543,0.1340529247910863,0.2155051777218024,42,PubMedBERT,0.7210480769885956,0.2997037662426174
Disease,remove_annotations_randomly,0.9,14227.0,4238.0,1423.0,255.0,0.9164345403899722,0.0438783675646839,0.0837469772177676,42,PubMedBERT,0.9016699897840672,-0.16129337703316649
Species,remove_annotations_randomly,0.9,5290.0,1567.0,529.0,102.0,0.5983606557377049,0.1016713091922005,0.1738095238095238,42,PubMedBERT,0.7750193224268968,0.45564311790842976
CellLine,remove_annotations_randomly,0.9,2500.0,1419.0,250.0,108.0,0.5757575757575758,0.0610441767068273,0.1103848946986202,42,PubMedBERT,0.8444850364535268,0.33168972902438093
Chemical,remove_annotations_randomly,0.9,114579.0,29908.0,11458.0,1942.0,0.8446574570059205,0.05536562378726,0.103919528269164,42,PubMedBERT,0.8818163115837582,0.04842677551179458
Species,remove_annotations_randomly,0.9,5290.0,1567.0,529.0,86.0,0.6611570247933884,0.0278551532033426,0.0534580688272636,42,PubMedBERT,0.9308033743899577,-0.7698808156444213
Disease,remove_surfaceforms_randomly,0.9,14227.0,4238.0,1551.0,1324.0,0.6071741032370953,0.0925580154707922,0.1606295567642634,42,PubMedBERT,0.8113996888921765,0.21279416301848816
Species,remove_surfaceforms_randomly,0.9,5290.0,1567.0,577.0,491.0,0.6450704225352113,0.0797353760445682,0.1419274868298729,42,PubMedBERT,0.8162877300772926,-0.06334204659522288
Disease,remove_annotations_randomly,0.9,14227.0,4238.0,1423.0,257.0,0.7916018662519441,0.0678847692718058,0.1250460631372067,42,PubMedBERT,0.853179409284577,0.22224812561409296
CellLine,remove_annotations_randomly,0.9,2500.0,1419.0,250.0,124.0,0.4234234234234234,0.0377510040160642,0.0693215339233038,42,PubMedBERT,0.9023368564104547,-0.06419109203886716
CellLine,remove_surfaceforms_randomly,0.9,2500.0,1419.0,272.0,261.0,0.0,0.0,0.0,42,PubMedBERT,1.0,
Chemical,remove_annotations_randomly,0.9,114579.0,29908.0,11458.0,1923.0,0.8208448967005859,0.0491933546467577,0.0928237673477927,42,PubMedBERT,0.8944350943410848,-0.06532026686517675
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12489.0,10604.0,0.5490576496674058,0.0732171566906288,0.1292047807725545,42,PubMedBERT,0.8530603650051071,-0.21069563063272959
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,1916.0,0.7201138519924098,0.0359963007754143,0.0685652340838772,42,PubMedBERT,0.9116689968777877,0.019540388693695464
CellLine,remove_surfaceforms_randomly,0.9,2500.0,1419.0,272.0,262.0,0.0,0.0,0.0,42,PubMedBERT,1.0,
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12489.0,10606.0,0.7405724670604271,0.0903664553804076,0.1610778048619803,42,PubMedBERT,0.8168123988084994,0.028868914173329666
Disease,remove_annotations_randomly,0.9,14227.0,4238.0,1423.0,255.0,0.7817164179104478,0.0558815684182448,0.1043066965397062,42,PubMedBERT,0.8775301643464748,0.06760722737950757
Gene,remove_surfaceforms_randomly,0.9,82803.0,28109.0,9025.0,8145.0,0.6255784602440051,0.0352611984539138,0.0667594504803807,42,PubMedBERT,0.9139953460728238,-0.24801714766893315
Disease,remove_annotations_randomly,0.9,14227.0,4238.0,1423.0,254.0,0.7894736842105263,0.0300080021339023,0.0578183219838108,42,PubMedBERT,0.9321136549615068,-0.6820759692191075
Gene,remove_surfaceforms_randomly,0.9,82803.0,28109.0,9025.0,8113.0,0.5658385093167702,0.0432050461217424,0.080280231764006,42,PubMedBERT,0.8965768366819328,-0.03782633828700072
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12488.0,10633.0,0.7620213713268033,0.0632565187662853,0.1168159713335039,42,PubMedBERT,0.8671496821813804,-0.33909483226054865
Species,remove_annotations_randomly,0.9,5290.0,1567.0,529.0,95.0,0.7596153846153846,0.0550139275766016,0.1025974025974026,42,PubMedBERT,0.8671969599381683,0.07780891071828934
Disease,remove_annotations_randomly,0.9,14227.0,4238.0,1423.0,260.0,0.824468085106383,0.0620165377433982,0.1153559910692136,42,PubMedBERT,0.8645568334865426,0.15691582996163503
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,1846.0,0.7890909090909091,0.0308742975030234,0.0594235640446361,42,PubMedBERT,0.9234459986713004,-0.13129267555388519
CellLine,remove_annotations_randomly,0.9,2500.0,1419.0,250.0,125.0,0.4545454545454546,0.0120481927710843,0.0234741784037558,42,PubMedBERT,0.966928572892962,-2.1426598886139008
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,1968.0,0.7990074441687345,0.0381778947618031,0.0728737609197483,42,PubMedBERT,0.9061184215391853,0.07750825659957976
Gene,remove_surfaceforms_randomly,0.9,82803.0,28109.0,9022.0,8140.0,0.6551836204094897,0.0478053638756491,0.0891089108910891,42,PubMedBERT,0.8852030538317877,0.06499879602050199
CellLine,remove_annotations_randomly,0.9,2500.0,1419.0,250.0,109.0,0.5370370370370371,0.0465863453815261,0.0857354028085735,42,PubMedBERT,0.87921229549731,0.13954613297421933
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,1862.0,0.7627460878344271,0.0358303099286239,0.0684453705381409,42,PubMedBERT,0.9118234143077598,0.01782337898889854
Gene,remove_annotations_randomly,0.9,82803.0,28109.0,8280.0,1874.0,0.7566735112936345,0.0349529297384458,0.0668192842086176,42,PubMedBERT,0.9139182636664654,-0.00607846305444318
Species,remove_surfaceforms_randomly,0.9,5290.0,1567.0,577.0,499.0,0.5947712418300654,0.0633704735376044,0.1145374449339207,42,PubMedBERT,0.851741657166237,-0.3176255538165826
Gene,remove_surfaceforms_randomly,0.9,82803.0,28109.0,9025.0,8141.0,0.6392961876832844,0.0361860046003177,0.0684949952870416,42,PubMedBERT,0.9117594838930437,-0.21639454998594096
Disease,remove_surfaceforms_randomly,0.9,14227.0,4238.0,1551.0,1337.0,0.6670716889428918,0.0732195252067217,0.1319552938348756,42,PubMedBERT,0.8450670600672505,0.04173208211854941
CellLine,remove_annotations_randomly,0.9,2500.0,1419.0,250.0,121.0,0.5094339622641509,0.0433734939759036,0.079940784603997,42,PubMedBERT,0.8873760016032116,0.07717494576652544
Disease,remove_surfaceforms_randomly,0.9,14227.0,4238.0,1551.0,1331.0,0.6394453004622496,0.0553480928247532,0.1018779918988584,42,PubMedBERT,0.8803817843103221,-0.2411760608916965
Species,remove_annotations_randomly,0.9,5290.0,1567.0,529.0,99.0,0.7142857142857143,0.0417827298050139,0.0789473684210526,42,PubMedBERT,0.8978097859617483,-0.19844919914445747
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12489.0,10615.0,0.7273920462002887,0.1024153160977953,0.1795503142616471,42,PubMedBERT,0.7958043233147221,0.12878089809277918
CellLine,remove_surfaceforms_randomly,0.9,2500.0,1419.0,272.0,266.0,0.0,0.0,0.0,42,PubMedBERT,1.0,
CellLine,remove_surfaceforms_randomly,0.9,2500.0,1419.0,272.0,267.0,0.0,0.0,0.0,42,PubMedBERT,1.0,
Chemical,remove_surfaceforms_randomly,0.9,114579.0,29908.0,12488.0,10565.0,0.7474511730745609,0.112449873413043,0.1954894464612715,42,PubMedBERT,0.7776773604148658,0.19981530271926262
Species,remove_annotations_randomly,0.9,5290.0,1567.0,529.0,95.0,0.6598639455782312,0.0337743732590529,0.064259688638622,42,PubMedBERT,0.9168216564105123,-0.4723757998713181
Chemical,remove_annotations_randomly,0.9,114579.0,29908.0,11458.0,1958.0,0.8479031305375074,0.0530556428215031,0.0998626063061966,42,PubMedBERT,0.8864300931240139,0.009769079136826703
Species,remove_surfaceforms_randomly,0.9,5290.0,1567.0,576.0,486.0,0.6866485013623979,0.0877437325905292,0.1556035813522692,42,PubMedBERT,0.7985852650755795,0.030115740253219194
Disease,remove_surfaceforms_randomly,0.9,14227.0,4238.0,1551.0,1312.0,0.5348837209302325,0.0674846625766871,0.1198484130743723,42,PubMedBERT,0.8592821368188301,-0.05507049641210703
Chemical,remove_annotations_randomly,0.1,,,,,0.8355425912934313,0.912514869850999,0.8723340689840774,10,EER-PubMedBERT,0.007927965794296585,0.004334391197180591
Chemical,remove_annotations_randomly,0.1,,,,,0.8322763286089818,0.9145171389904458,0.8714607433641448,30,EER-PubMedBERT,0.00892116548131499,0.00333659492044121
Chemical,remove_annotations_randomly,0.1,,,,,0.8308143800440205,0.9139259916871796,0.8703906535231337,40,EER-PubMedBERT,0.010138137560132317,0.0021112607783911534
Chemical,remove_annotations_randomly,0.1,,,,,0.829876661038103,0.9142100367989,0.8700044255449657,20,EER-PubMedBERT,0.010577379806413639,0.0016682601006132625
Chemical,remove_annotations_randomly,0.1,,,,,0.8244891292512069,0.9161138109737654,0.8678899257829539,0,EER-PubMedBERT,0.012982119177271394,-0.0007640440012251497
Disease,remove_annotations_randomly,0.1,,,,,0.8287828527685634,0.8663643638303548,0.8471570161710507,40,EER-PubMedBERT,0.005325794171761601,0.009542569141545588
Chemical,remove_surfaceforms_randomly,0.1,,,,,0.8274575747033128,0.8637867721238045,0.8452319842052808,40,EER-PubMedBERT,0.03875012594336552,0.020882201357066883
Chemical,remove_surfaceforms_randomly,0.1,,,,,0.8203349236822597,0.8701534366998004,0.8445101070386758,10,EER-PubMedBERT,0.039571089120872156,0.020045263141211397
Disease,remove_annotations_randomly,0.1,,,,,0.8109568849035745,0.8805014670578821,0.8442995076411036,20,EER-PubMedBERT,0.008680886525855493,0.006190393128634129
Chemical,remove_surfaceforms_randomly,0.1,,,,,0.8238445823536213,0.864288891584779,0.8435822544994764,20,EER-PubMedBERT,0.04062630017903758,0.018967415087811607
Disease,remove_annotations_randomly,0.1,,,,,0.8067308864772589,0.8823686316351027,0.8428562328810254,30,EER-PubMedBERT,0.01037548168161689,0.004488631587383043
Chemical,remove_surfaceforms_randomly,0.1,,,,,0.8285006727375543,0.8567683652275615,0.8423974463191206,0,EER-PubMedBERT,0.04197373701937336,0.01758762050643148
Disease,remove_annotations_randomly,0.1,,,,,0.8066805334638444,0.879301146972526,0.8414268393848012,10,EER-PubMedBERT,0.012053778400563918,0.0027974833985914727
Disease,remove_surfaceforms_randomly,0.1,,,,,0.8339915745129015,0.844891971192318,0.8394063866436494,10,EER-PubMedBERT,0.014426056723656844,0.03957868795737254
Disease,remove_surfaceforms_randomly,0.1,,,,,0.8187603410971108,0.8579621232328621,0.8379029632041181,30,EER-PubMedBERT,0.016191274371854275,0.03785543362392462
Chemical,remove_surfaceforms_randomly,0.1,,,,,0.8138113552416131,0.8633728563637465,0.8378598241675888,30,EER-PubMedBERT,0.04713420042253919,0.012267140819321563
Disease,remove_surfaceforms_randomly,0.1,,,,,0.8071375279781149,0.8656975193384903,0.8353925353924855,20,EER-PubMedBERT,0.01913884812991729,0.03496410484624185
Disease,remove_annotations_randomly,0.1,,,,,0.7904864348033943,0.8821018938383569,0.8337850614559854,0,EER-PubMedBERT,0.02102623480164021,-0.006342042522654006
Disease,remove_surfaceforms_randomly,0.1,,,,,0.8015267175572519,0.8682315284075753,0.8335467349551359,0,EER-PubMedBERT,0.02130606158514698,0.032827135672667256
Disease,remove_surfaceforms_randomly,0.1,,,,,0.8191935061534433,0.8344891971192318,0.8267706131077723,40,EER-PubMedBERT,0.029262123434914876,0.024900292274701304
Gene,remove_annotations_randomly,0.1,,,,,0.7152579897911072,0.8386050088929481,0.7720358016085886,40,EER-PubMedBERT,0.005404156880380283,0.0015921996282481437
Gene,remove_annotations_randomly,0.1,,,,,0.7148540567282322,0.8340709028813315,0.7698745698745202,10,EER-PubMedBERT,0.008188421669971593,-0.001210582417217534
Gene,remove_annotations_randomly,0.1,,,,,0.7111092928590422,0.8381512645562601,0.7694214510202682,0,EER-PubMedBERT,0.008772164195822331,-0.0018002038676831116
Gene,remove_annotations_randomly,0.1,,,,,0.7099357005365114,0.83246890457667,0.7663351016798795,20,EER-PubMedBERT,0.012748236572219471,-0.005834868848617024
Gene,remove_annotations_randomly,0.1,,,,,0.7099857552798365,0.8305600502330523,0.7655543930725413,30,EER-PubMedBERT,0.013754005390101319,-0.006860614304167758
Gene,remove_surfaceforms_randomly,0.1,,,,,0.7115892377855849,0.7875289799072643,0.7476356966813281,30,EER-PubMedBERT,0.03683824695984467,0.014405054079661247
Gene,remove_surfaceforms_randomly,0.1,,,,,0.7089978213507625,0.7846035152011959,0.7448870984354653,0,EER-PubMedBERT,0.04037920242336734,0.010768255234335822
Gene,remove_surfaceforms_randomly,0.1,,,,,0.7093459790555227,0.7770936552984752,0.741675944311128,10,EER-PubMedBERT,0.04451605791248813,0.00648528553376124
Gene,remove_surfaceforms_randomly,0.1,,,,,0.7000476458613072,0.7769071768494928,0.7364775575301392,40,EER-PubMedBERT,0.05121301920952489,-0.0005273840385737317
Gene,remove_surfaceforms_randomly,0.1,,,,,0.6878689083509131,0.7714422272672959,0.7272624867640929,20,EER-PubMedBERT,0.06308458145944432,-0.013204967187824494
Species,remove_annotations_randomly,0.1,,,,,0.5903961584633853,0.8561977715877437,0.698877362512386,10,EER-PubMedBERT,0.0953665880193598,-0.09064197708612048
Species,remove_annotations_randomly,0.1,,,,,0.586173787806049,0.8502785515320335,0.693947144074973,40,EER-PubMedBERT,0.10174830899943757,-0.09839055452455654
Species,remove_surfaceforms_randomly,0.1,,,,,0.5813124108416547,0.8513231197771588,0.6908731280022123,10,EER-PubMedBERT,0.10572734423158184,0.008056408040970612
CellLine,remove_surfaceforms_randomly,0.1,,,,,0.6192602040816326,0.7799196787148595,0.6903661571275724,30,EER-PubMedBERT,0.027382613784790035,0.02442067889219621
Species,remove_annotations_randomly,0.1,,,,,0.5567798515853384,0.862116991643454,0.6765951632736236,0,EER-PubMedBERT,0.1242088756724197,-0.12655991317364565
Species,remove_surfaceforms_randomly,0.1,,,,,0.5572987721691678,0.8534122562674095,0.6742778541952755,40,EER-PubMedBERT,0.12720842227473583,-0.016357230056698716
Species,remove_surfaceforms_randomly,0.1,,,,,0.5492112863808043,0.8607242339832869,0.6705547267054998,0,EER-PubMedBERT,0.13202767341231306,-0.02200036012789774
Species,remove_surfaceforms_randomly,0.1,,,,,0.5481646273637375,0.8579387186629527,0.6689290077371589,20,EER-PubMedBERT,0.13413201929062982,-0.024484159382965998
Species,remove_surfaceforms_randomly,0.1,,,,,0.5468089837669557,0.8561977715877437,0.6673904193241483,30,EER-PubMedBERT,0.1361235825610326,-0.02684598450256504
Species,remove_annotations_randomly,0.1,,,,,0.5310807883907299,0.8537604456824512,0.6548270797168709,20,EER-PubMedBERT,0.15238568716540293,-0.1640095713830389
CellLine,remove_annotations_randomly,0.1,,,,,0.5369022869022869,0.8297188755020081,0.6519406752918425,0,EER-PubMedBERT,0.08151807700423268,-0.06063484580029158
Species,remove_annotations_randomly,0.1,,,,,0.5190245953331932,0.8596796657381616,0.6472670074714435,30,EER-PubMedBERT,0.16217151557686468,-0.17760519166407576
CellLine,remove_annotations_randomly,0.1,,,,,0.5229499742135121,0.8144578313253013,0.6369346733667867,20,EER-PubMedBERT,0.10265917469449969,-0.08562310472758528
CellLine,remove_surfaceforms_randomly,0.1,,,,,0.5244536940686785,0.8096385542168675,0.6365645721502523,40,EER-PubMedBERT,0.10318058912674596,-0.05803397856604006
CellLine,remove_annotations_randomly,0.1,,,,,0.5156092648539778,0.8224899598393575,0.633859486227127,30,EER-PubMedBERT,0.10699162993874735,-0.09089003577889315
CellLine,remove_annotations_randomly,0.1,,,,,0.5097646469704556,0.8176706827309237,0.6280074028377071,10,EER-PubMedBERT,0.11523629545626522,-0.10105548833441838
CellLine,remove_annotations_randomly,0.1,,,,,0.4922854387656702,0.8200803212851405,0.6152455558902815,40,EER-PubMedBERT,0.13321573157597338,-0.12389433940488852
CellLine,remove_surfaceforms_randomly,0.1,,,,,0.4934434191355026,0.8160642570281125,0.6150121065374834,10,EER-PubMedBERT,0.13354462501460435,-0.09511168922862823
CellLine,remove_surfaceforms_randomly,0.1,,,,,0.4810914313068454,0.8072289156626506,0.6028794241151303,0,EER-PubMedBERT,0.1506376672264457,-0.11715032881550569
CellLine,remove_surfaceforms_randomly,0.1,,,,,0.4775530340404538,0.7775100401606426,0.591687041564745,20,EER-PubMedBERT,0.16640597473875154,-0.13828240196911995
Chemical,remove_annotations_randomly,0.2,,,,,0.8392095008350343,0.9118495070266348,0.8740228241227868,10,EER-PubMedBERT,0.006007409432573983,0.010863631645553833
Chemical,remove_annotations_randomly,0.2,,,,,0.8417658822869746,0.9081688209554152,0.8737074902515652,0,EER-PubMedBERT,0.006366026533750614,0.010506637796148481
Chemical,remove_annotations_randomly,0.2,,,,,0.8388195232690124,0.9095476373027724,0.8727529694200057,40,EER-PubMedBERT,0.007451566416607458,0.009424439213036066
Chemical,remove_annotations_randomly,0.2,,,,,0.8363113461360052,0.9104369079120124,0.8718013191233713,30,EER-PubMedBERT,0.008533841750338276,0.008343136047299225
Chemical,remove_annotations_randomly,0.2,,,,,0.8344701041628053,0.9103279550325528,0.8707500096700077,20,EER-PubMedBERT,0.00972945561555483,0.0071458483941397415
Disease,remove_annotations_randomly,0.2,,,,,0.8310093386209544,0.8663643638303548,0.8483186418543411,20,EER-PubMedBERT,0.003961892224494548,0.01841784782840861
Disease,remove_annotations_randomly,0.2,,,,,0.8150532309977717,0.87810082688717,0.8454031843861853,10,EER-PubMedBERT,0.0073850242843231705,0.01503276356446072
Disease,remove_annotations_randomly,0.2,,,,,0.8175237144283575,0.8735662843424913,0.8446163765312202,40,EER-PubMedBERT,0.008308840605663547,0.014115210957094124
Disease,remove_annotations_randomly,0.2,,,,,0.8138528138528138,0.8775673512936784,0.8445100429955222,30,EER-PubMedBERT,0.00843369021813723,0.013991076713482334
Chemical,remove_surfaceforms_randomly,0.2,,,,,0.7932241484128885,0.8709292447105466,0.8302625362758494,30,EER-PubMedBERT,0.055774304163966885,0.06366402942100063
Disease,remove_annotations_randomly,0.2,,,,,0.7878131021194605,0.8724993331555081,0.8279964561447419,0,EER-PubMedBERT,0.027822821834393614,-0.005673915653936609
Disease,remove_surfaceforms_randomly,0.2,,,,,0.789790897908979,0.8563616964523874,0.8217302277962133,10,EER-PubMedBERT,0.03518020138403383,0.08371899771934936
Disease,remove_surfaceforms_randomly,0.2,,,,,0.8229922105828633,0.8172846092291277,0.8201284796573376,30,EER-PubMedBERT,0.037060865213242276,0.08192945934030978
Disease,remove_surfaceforms_randomly,0.2,,,,,0.7790655559579862,0.8606295012003201,0.8178188961408791,0,EER-PubMedBERT,0.039772621246864606,0.07933675746259662
Disease,remove_surfaceforms_randomly,0.2,,,,,0.7937845998993458,0.8414243798346226,0.816910526997231,20,EER-PubMedBERT,0.04083916657353948,0.07831301979050903
Chemical,remove_surfaceforms_randomly,0.2,,,,,0.7921304783323568,0.8424247296699763,0.8165038425199419,10,EER-PubMedBERT,0.07142153816267209,0.04788607566137424
Chemical,remove_surfaceforms_randomly,0.2,,,,,0.8255635670479032,0.8039425366207982,0.8146096129862728,40,EER-PubMedBERT,0.07357577266242996,0.04567210434781667
Chemical,remove_surfaceforms_randomly,0.2,,,,,0.798809916073886,0.8302711632217253,0.8142367456608642,20,EER-PubMedBERT,0.07399982035145085,0.045235084412385274
Disease,remove_surfaceforms_randomly,0.2,,,,,0.7927585770350677,0.8351560416110962,0.8134052088068605,40,EER-PubMedBERT,0.04495487301358157,0.07434106816962495
Chemical,remove_surfaceforms_randomly,0.2,,,,,0.7450608930987821,0.8878139234893377,0.810197362370506,0,EER-PubMedBERT,0.07859365583293011,0.040474933830111165
Gene,remove_annotations_randomly,0.2,,,,,0.7185539164762103,0.8338115099934904,0.7719039807157426,0,EER-PubMedBERT,0.0055739786837057225,0.02218137518925822
Gene,remove_annotations_randomly,0.2,,,,,0.7198044518410651,0.8316348603566793,0.7716891922029925,40,EER-PubMedBERT,0.0058506857502511195,0.021909213533653174
Gene,remove_annotations_randomly,0.2,,,,,0.7176003344481605,0.8290668469860897,0.7693169594836362,30,EER-PubMedBERT,0.008906778222475986,0.018893214812250064
Gene,remove_annotations_randomly,0.2,,,,,0.7160770171402516,0.8309683005435566,0.7692564596390343,10,EER-PubMedBERT,0.008984718771120283,0.018816053538791844
Gene,remove_annotations_randomly,0.2,,,,,0.7077233617420381,0.8295136814434222,0.7637939950049564,20,EER-PubMedBERT,0.016021885450336407,0.011798870054605629
Gene,remove_surfaceforms_randomly,0.2,,,,,0.702371237380214,0.7331045727774939,0.7174089068825412,30,EER-PubMedBERT,0.07577872021521025,0.035170020951886434
Gene,remove_surfaceforms_randomly,0.2,,,,,0.7033717258034553,0.7273556814907309,0.7151626764885934,20,EER-PubMedBERT,0.07867248680978337,0.032139618925635785
Gene,remove_surfaceforms_randomly,0.2,,,,,0.7067184374632309,0.7219751424381566,0.7142653284497431,40,EER-PubMedBERT,0.07982851950595173,0.030923673561574723
Gene,remove_surfaceforms_randomly,0.2,,,,,0.696907074464421,0.7317549485256889,0.7139060074327958,0,EER-PubMedBERT,0.08029142445032961,0.030435920989821442
Gene,remove_surfaceforms_randomly,0.2,,,,,0.7019412878787878,0.7147678511161467,0.7082965051001626,10,EER-PubMedBERT,0.0875180163912501,0.02275725545401483
Species,remove_surfaceforms_randomly,0.2,,,,,0.5836859426422191,0.8645543175487466,0.6968846477686861,20,EER-PubMedBERT,0.09794597667092084,0.09383427174805553
Species,remove_annotations_randomly,0.2,,,,,0.5758782201405153,0.8561977715877437,0.6886026323158299,40,EER-PubMedBERT,0.10866629514033031,-0.10081583839526499
Species,remove_annotations_randomly,0.2,,,,,0.5655031731640979,0.8687325905292479,0.6850631521141752,30,EER-PubMedBERT,0.11324783150595269,-0.1065033664043886
Species,remove_surfaceforms_randomly,0.2,,,,,0.5564844103027564,0.8575905292479109,0.6749794464236301,0,EER-PubMedBERT,0.12630027471494962,0.06442635001870248
Species,remove_surfaceforms_randomly,0.2,,,,,0.5500557413600892,0.858983286908078,0.6706537991028476,10,EER-PubMedBERT,0.1318994331721031,0.05839199718591455
Species,remove_surfaceforms_randomly,0.2,,,,,0.549189429269376,0.8610724233983287,0.6706440677965626,30,EER-PubMedBERT,0.13191202946621683,0.05837833408753525
Species,remove_surfaceforms_randomly,0.2,,,,,0.5502799552071669,0.8555013927576601,0.6697560310753239,40,EER-PubMedBERT,0.13306151252603485,0.057129827798608375
Species,remove_annotations_randomly,0.2,,,,,0.5448185395714911,0.8676880222841226,0.6693526725758323,10,EER-PubMedBERT,0.13358362355039927,-0.13247427712041965
Species,remove_annotations_randomly,0.2,,,,,0.5411841817784575,0.8624651810584958,0.6650557121760837,0,EER-PubMedBERT,0.1391456493879458,-0.13979125377880816
Species,remove_annotations_randomly,0.2,,,,,0.5401443885364253,0.8596796657381616,0.6634421604191385,20,EER-PubMedBERT,0.14123424591373016,-0.14256332991416215
CellLine,remove_annotations_randomly,0.2,,,,,0.5437466451959205,0.8136546184738955,0.6518661518661039,40,EER-PubMedBERT,0.0816230687956254,-0.024641732970605998
CellLine,remove_surfaceforms_randomly,0.2,,,,,0.5353003161222339,0.8160642570281125,0.6465160674514316,0,EER-PubMedBERT,0.0891604966745932,0.005312833872618718
CellLine,remove_surfaceforms_randomly,0.2,,,,,0.5264248704663212,0.8160642570281125,0.6399999999999524,20,EER-PubMedBERT,0.09834061135377876,-0.004814429670517613
CellLine,remove_surfaceforms_randomly,0.2,,,,,0.5190600522193212,0.7983935742971887,0.6291139240505852,30,EER-PubMedBERT,0.11367738101825296,-0.02220156064670914
CellLine,remove_surfaceforms_randomly,0.2,,,,,0.5129903209373408,0.8088353413654619,0.6278054862842418,40,EER-PubMedBERT,0.11552076413775747,-0.024331977082986882
CellLine,remove_surfaceforms_randomly,0.2,,,,,0.5092638958437656,0.8168674698795181,0.6273904996915011,10,EER-PubMedBERT,0.1161054150088622,-0.025009520076089403
CellLine,remove_annotations_randomly,0.2,,,,,0.4970384995064166,0.8088353413654619,0.6157138489758013,10,EER-PubMedBERT,0.132555980236603,-0.08480467773141769
CellLine,remove_annotations_randomly,0.2,,,,,0.4807877041306436,0.8040160642570281,0.6017433122933106,20,EER-PubMedBERT,0.1522382701806579,-0.10999033951438913
CellLine,remove_annotations_randomly,0.2,,,,,0.4709944751381215,0.8216867469879519,0.5987708516241854,0,EER-PubMedBERT,0.15642599997706183,-0.11550063217203213
CellLine,remove_annotations_randomly,0.2,,,,,0.4533392304290137,0.8232931726907631,0.584711922418665,30,EER-PubMedBERT,0.17623282109029775,-0.142321950183726
Chemical,remove_annotations_randomly,0.3,,,,,0.8409460596428905,0.9085179873553236,0.8734270622960508,30,EER-PubMedBERT,0.006684946477573664,0.018637522340014045
Chemical,remove_annotations_randomly,0.3,,,,,0.8455956193038634,0.9023413805653282,0.8730473908152286,20,EER-PubMedBERT,0.00711673227122932,0.01821074671587688
Chemical,remove_annotations_randomly,0.3,,,,,0.839175565121783,0.9079379801197652,0.8722036065001728,10,EER-PubMedBERT,0.00807633576676078,0.01726094741851367
